1399889558044,195,search_query,200,OK,search_query 1-1,text,true,713,195
1399889558241,3,search_query,200,OK,search_query 1-1,text,true,668,3
1399889558110,139,search_query,200,OK,search_query 1-4,text,true,726,139
1399889558105,152,search_query,200,OK,search_query 1-2,text,true,690,152
1399889558282,4,search_query,200,OK,search_query 1-1,text,true,685,4
1399889558250,79,search_query,200,OK,search_query 1-4,text,true,9340,78
1399889558238,101,search_query,200,OK,search_query 1-3,text,true,670,101
1399889558339,6,search_query,200,OK,search_query 1-3,text,true,9246,5
1399889558258,87,search_query,200,OK,search_query 1-2,text,true,684,87
1399889558345,4,search_query,200,OK,search_query 1-2,text,true,681,4
1399889558380,65,search_query,200,OK,search_query 1-3,text,true,680,65
1399889558322,127,search_query,200,OK,search_query 1-1,text,true,689,127
1399889558449,4,search_query,200,OK,search_query 1-1,text,true,686,4
1399889558330,154,search_query,200,OK,search_query 1-4,text,true,689,154
1399889558490,3,search_query,200,OK,search_query 1-1,text,true,669,3
1399889558386,153,search_query,200,OK,search_query 1-2,text,true,688,153
1399889558530,86,search_query,200,OK,search_query 1-1,text,true,672,86
1399889558446,180,search_query,200,OK,search_query 1-3,text,true,690,180
1399889558617,30,search_query,200,OK,search_query 1-1,text,true,699,30
1399889558484,163,search_query,200,OK,search_query 1-4,text,true,691,163
1399889558649,9,search_query,200,OK,search_query 1-4,text,true,692,9
1399889558658,5,search_query,200,OK,search_query 1-1,text,true,682,5
1399889558691,6,search_query,200,OK,search_query 1-4,text,true,682,6
1399889558539,178,search_query,200,OK,search_query 1-2,text,true,709,178
1399889558647,128,search_query,200,OK,search_query 1-3,text,true,681,128
1399889558730,94,search_query,200,OK,search_query 1-4,text,true,678,94
1399889558825,4,search_query,200,OK,search_query 1-4,text,true,676,4
1399889558699,148,search_query,200,OK,search_query 1-1,text,true,691,148
1399889558847,5,search_query,200,OK,search_query 1-1,text,true,701,5
1399889558718,151,search_query,200,OK,search_query 1-2,text,true,681,151
1399889558867,6,search_query,200,OK,search_query 1-4,text,true,9299,5
1399889558888,6,search_query,200,OK,search_query 1-1,text,true,9294,5
1399889558869,76,search_query,200,OK,search_query 1-2,text,true,684,76
1399889558906,44,search_query,200,OK,search_query 1-4,text,true,664,44
1399889558950,5,search_query,200,OK,search_query 1-4,text,true,679,5
1399889558969,10,search_query,200,OK,search_query 1-5,text,true,693,10
1399889558946,59,search_query,200,OK,search_query 1-2,text,true,9559,59
1399889559006,5,search_query,200,OK,search_query 1-2,text,true,677,5
1399889558928,84,search_query,200,OK,search_query 1-1,text,true,685,84
1399889558991,85,search_query,200,OK,search_query 1-4,text,true,675,85
1399889559077,6,search_query,200,OK,search_query 1-4,text,true,683,6
1399889559128,5,search_query,200,OK,search_query 1-4,text,true,689,5
1399889559014,134,search_query,200,OK,search_query 1-1,text,true,687,134
1399889559148,3,search_query,200,OK,search_query 1-1,text,true,679,3
1399889559057,102,search_query,200,OK,search_query 1-2,text,true,9692,101
1399889559020,157,search_query,200,OK,search_query 1-5,text,true,739,157
1399889559199,7,search_query,200,OK,search_query 1-1,text,true,682,7
1399889559177,51,search_query,200,OK,search_query 1-4,text,true,674,51
1399889558776,456,search_query,200,OK,search_query 1-3,text,true,8544,454
1399889559249,5,search_query,200,OK,search_query 1-1,text,true,671,5
1399889559177,87,search_query,200,OK,search_query 1-5,text,true,668,87
1399889559160,124,search_query,200,OK,search_query 1-2,text,true,686,124
1399889559233,53,search_query,200,OK,search_query 1-3,text,true,672,53
1399889559285,5,search_query,200,OK,search_query 1-2,text,true,677,5
1399889559229,71,search_query,200,OK,search_query 1-4,text,true,669,71
1399889559336,7,search_query,200,OK,search_query 1-2,text,true,723,7
1399889559299,55,search_query,200,OK,search_query 1-1,text,true,671,55
1399889559287,67,search_query,200,OK,search_query 1-3,text,true,669,67
1399889559265,97,search_query,200,OK,search_query 1-5,text,true,679,97
1399889559386,11,search_query,200,OK,search_query 1-2,text,true,700,11
1399889559355,65,search_query,200,OK,search_query 1-1,text,true,676,65
1399889559421,3,search_query,200,OK,search_query 1-1,text,true,685,3
1399889559362,80,search_query,200,OK,search_query 1-5,text,true,681,80
1399889559442,3,search_query,200,OK,search_query 1-5,text,true,691,3
1399889559355,112,search_query,200,OK,search_query 1-3,text,true,677,112
1399889559472,3,search_query,200,OK,search_query 1-1,text,true,670,3
1399889559493,4,search_query,200,OK,search_query 1-5,text,true,701,4
1399889559522,3,search_query,200,OK,search_query 1-1,text,true,713,3
1399889559436,89,search_query,200,OK,search_query 1-2,text,true,684,89
1399889559526,5,search_query,200,OK,search_query 1-2,text,true,700,5
1399889559301,260,search_query,200,OK,search_query 1-4,text,true,711,260
1399889559577,5,search_query,200,OK,search_query 1-2,text,true,688,5
1399889559468,151,search_query,200,OK,search_query 1-3,text,true,679,151
1399889559561,58,search_query,200,OK,search_query 1-4,text,true,682,58
1399889559543,149,search_query,200,OK,search_query 1-5,text,true,689,149
1399889559572,143,search_query,200,OK,search_query 1-1,text,true,712,143
1399889559692,72,search_query,200,OK,search_query 1-5,text,true,676,72
1399889559715,63,search_query,200,OK,search_query 1-1,text,true,672,63
1399889559779,3,search_query,200,OK,search_query 1-1,text,true,681,3
1399889559627,179,search_query,200,OK,search_query 1-2,text,true,696,179
1399889559622,201,search_query,200,OK,search_query 1-4,text,true,694,201
1399889559620,211,search_query,200,OK,search_query 1-3,text,true,9566,209
1399889559831,4,search_query,200,OK,search_query 1-3,text,true,691,4
1399889559869,7,search_query,200,OK,search_query 1-6,text,true,8502,5
1399889559829,73,search_query,200,OK,search_query 1-1,text,true,7492,72
1399889559765,149,search_query,200,OK,search_query 1-5,text,true,679,149
1399889559807,126,search_query,200,OK,search_query 1-2,text,true,682,126
1399889559929,6,search_query,200,OK,search_query 1-6,text,true,699,6
1399889559915,122,search_query,200,OK,search_query 1-5,text,true,683,122
1399889559824,218,search_query,200,OK,search_query 1-4,text,true,736,218
1399889559882,163,search_query,200,OK,search_query 1-3,text,true,695,163
1399889559934,112,search_query,200,OK,search_query 1-2,text,true,678,112
1399889560042,16,search_query,200,OK,search_query 1-4,text,true,680,16
1399889559990,76,search_query,200,OK,search_query 1-6,text,true,670,76
1399889559902,199,search_query,200,OK,search_query 1-1,text,true,699,199
1399889560037,106,search_query,200,OK,search_query 1-5,text,true,679,106
1399889560048,103,search_query,200,OK,search_query 1-3,text,true,682,103
1399889560101,61,search_query,200,OK,search_query 1-1,text,true,670,61
1399889560144,85,search_query,200,OK,search_query 1-5,text,true,679,84
1399889560067,164,search_query,200,OK,search_query 1-6,text,true,710,164
1399889560103,136,search_query,200,OK,search_query 1-4,text,true,689,136
1399889560048,195,search_query,200,OK,search_query 1-2,text,true,700,195
1399889560229,55,search_query,200,OK,search_query 1-5,text,true,670,55
1399889560239,51,search_query,200,OK,search_query 1-4,text,true,667,51
1399889560162,129,search_query,200,OK,search_query 1-1,text,true,687,129
1399889560292,3,search_query,200,OK,search_query 1-1,text,true,673,3
1399889560152,156,search_query,200,OK,search_query 1-3,text,true,691,156
1399889560231,82,search_query,200,OK,search_query 1-6,text,true,672,82
1399889560314,3,search_query,200,OK,search_query 1-6,text,true,677,3
1399889560244,92,search_query,200,OK,search_query 1-2,text,true,678,92
1399889560290,55,search_query,200,OK,search_query 1-5,text,true,672,55
1399889560350,20,search_query,200,OK,search_query 1-5,text,true,9719,18
1399889560352,20,search_query,200,OK,search_query 1-1,text,true,9716,19
1399889560308,68,search_query,200,OK,search_query 1-3,text,true,679,67
1399889560374,3,search_query,200,OK,search_query 1-6,text,true,685,3
1399889560379,8,search_query,200,OK,search_query 1-3,text,true,688,8
1399889560409,16,search_query,200,OK,search_query 1-5,text,true,689,16
1399889560300,139,search_query,200,OK,search_query 1-4,text,true,686,139
1399889560435,6,search_query,200,OK,search_query 1-6,text,true,679,6
1399889560337,122,search_query,200,OK,search_query 1-2,text,true,681,122
1399889560460,5,search_query,200,OK,search_query 1-2,text,true,694,5
1399889560412,54,search_query,200,OK,search_query 1-1,text,true,668,54
1399889560521,7,search_query,200,OK,search_query 1-2,text,true,686,7
1399889560473,106,search_query,200,OK,search_query 1-1,text,true,676,106
1399889560581,7,search_query,200,OK,search_query 1-2,text,true,694,7
1399889560439,151,search_query,200,OK,search_query 1-3,text,true,688,151
1399889560470,131,search_query,200,OK,search_query 1-5,text,true,691,131
1399889560495,133,search_query,200,OK,search_query 1-6,text,true,678,133
1399889560629,35,search_query,200,OK,search_query 1-6,text,true,669,34
1399889560690,5,search_query,200,OK,search_query 1-6,text,true,9619,4
1399889560601,105,search_query,200,OK,search_query 1-5,text,true,677,105
1399889560641,80,search_query,200,OK,search_query 1-2,text,true,678,80
1399889560722,3,search_query,200,OK,search_query 1-2,text,true,671,3
1399889560580,166,search_query,200,OK,search_query 1-1,text,true,698,166
1399889560747,3,search_query,200,OK,search_query 1-1,text,true,677,3
1399889560591,180,search_query,200,OK,search_query 1-3,text,true,691,180
1399889560770,7,search_query,200,OK,search_query 1-7,text,true,690,7
1399889560772,5,search_query,200,OK,search_query 1-3,text,true,829,5
1399889560707,143,search_query,200,OK,search_query 1-5,text,true,686,143
1399889560783,105,search_query,200,OK,search_query 1-2,text,true,688,105
1399889560750,158,search_query,200,OK,search_query 1-6,text,true,8944,156
1399889560440,503,search_query,200,OK,search_query 1-4,text,true,677,503
1399889560807,146,search_query,200,OK,search_query 1-1,text,true,714,146
1399889560843,113,search_query,200,OK,search_query 1-3,text,true,677,113
1399889560954,8,search_query,200,OK,search_query 1-1,text,true,683,8
1399889560851,137,search_query,200,OK,search_query 1-5,text,true,9564,136
1399889560988,5,search_query,200,OK,search_query 1-5,text,true,669,5
1399889560944,65,search_query,200,OK,search_query 1-4,text,true,670,65
1399889560888,133,search_query,200,OK,search_query 1-2,text,true,696,133
1399889560841,182,search_query,200,OK,search_query 1-7,text,true,695,182
1399889561021,4,search_query,200,OK,search_query 1-2,text,true,683,4
1399889561024,5,search_query,200,OK,search_query 1-1,text,true,693,5
1399889560957,88,search_query,200,OK,search_query 1-3,text,true,686,88
1399889561095,5,search_query,200,OK,search_query 1-1,text,true,8770,4
1399889561046,63,search_query,200,OK,search_query 1-3,text,true,667,63
1399889561117,7,search_query,200,OK,search_query 1-3,text,true,677,7
1399889561015,118,search_query,200,OK,search_query 1-4,text,true,677,118
1399889560908,244,search_query,200,OK,search_query 1-6,text,true,706,244
1399889561023,130,search_query,200,OK,search_query 1-7,text,true,702,130
1399889561092,66,search_query,200,OK,search_query 1-2,text,true,9243,65
1399889561187,5,search_query,200,OK,search_query 1-3,text,true,681,5
1399889561058,148,search_query,200,OK,search_query 1-5,text,true,684,148
1399889561207,5,search_query,200,OK,search_query 1-5,text,true,671,5
1399889561155,85,search_query,200,OK,search_query 1-7,text,true,679,85
1399889561240,4,search_query,200,OK,search_query 1-7,text,true,666,4
1399889561164,107,search_query,200,OK,search_query 1-1,text,true,676,107
1399889561163,135,search_query,200,OK,search_query 1-2,text,true,699,135
1399889561133,174,search_query,200,OK,search_query 1-4,text,true,8891,172
1399889561153,161,search_query,200,OK,search_query 1-6,text,true,685,161
1399889561308,7,search_query,200,OK,search_query 1-4,text,true,713,7
1399889561272,78,search_query,200,OK,search_query 1-1,text,true,682,78
1399889561311,77,search_query,200,OK,search_query 1-7,text,true,686,77
1399889561351,56,search_query,200,OK,search_query 1-1,text,true,669,56
1399889561277,132,search_query,200,OK,search_query 1-5,text,true,685,132
1399889561257,165,search_query,200,OK,search_query 1-3,text,true,699,165
1399889561422,5,search_query,200,OK,search_query 1-3,text,true,691,5
1399889561314,132,search_query,200,OK,search_query 1-6,text,true,684,132
1399889561447,3,search_query,200,OK,search_query 1-6,text,true,681,3
1399889561378,82,search_query,200,OK,search_query 1-4,text,true,678,82
1399889561298,163,search_query,200,OK,search_query 1-2,text,true,688,163
1399889561493,4,search_query,200,OK,search_query 1-3,text,true,671,4
1399889561422,86,search_query,200,OK,search_query 1-1,text,true,673,86
1399889561509,3,search_query,200,OK,search_query 1-1,text,true,670,3
1399889561518,3,search_query,200,OK,search_query 1-6,text,true,696,3
1399889561409,117,search_query,200,OK,search_query 1-5,text,true,685,117
1399889561389,147,search_query,200,OK,search_query 1-7,text,true,691,147
1399889561537,60,search_query,200,OK,search_query 1-7,text,true,671,60
1399889561580,19,search_query,200,OK,search_query 1-1,text,true,689,19
1399889561588,13,search_query,200,OK,search_query 1-6,text,true,680,13
1399889561461,150,search_query,200,OK,search_query 1-4,text,true,729,150
1399889561527,125,search_query,200,OK,search_query 1-5,text,true,678,125
1399889561608,45,search_query,200,OK,search_query 1-7,text,true,673,45
1399889561670,6,search_query,200,OK,search_query 1-8,text,true,684,6
1399889561612,82,search_query,200,OK,search_query 1-4,text,true,680,82
1399889561563,134,search_query,200,OK,search_query 1-3,text,true,677,134
1399889561694,53,search_query,200,OK,search_query 1-4,text,true,670,53
1399889561652,130,search_query,200,OK,search_query 1-1,text,true,687,130
1399889561658,144,search_query,200,OK,search_query 1-6,text,true,688,144
1399889561678,141,search_query,200,OK,search_query 1-7,text,true,672,141
1399889561653,195,search_query,200,OK,search_query 1-5,text,true,695,195
1399889561750,102,search_query,200,OK,search_query 1-8,text,true,679,102
1399889561701,175,search_query,200,OK,search_query 1-3,text,true,709,175
1399889561803,76,search_query,200,OK,search_query 1-6,text,true,673,76
1399889561876,4,search_query,200,OK,search_query 1-3,text,true,8314,4
1399889561774,107,search_query,200,OK,search_query 1-4,text,true,678,107
1399889561782,117,search_query,200,OK,search_query 1-1,text,true,687,117
1399889561884,63,search_query,200,OK,search_query 1-6,text,true,670,63
1399889561849,110,search_query,200,OK,search_query 1-5,text,true,694,110
1399889561959,3,search_query,200,OK,search_query 1-5,text,true,685,3
1399889561964,5,search_query,200,OK,search_query 1-6,text,true,9499,4
1399889561820,170,search_query,200,OK,search_query 1-7,text,true,692,170
1399889561884,116,search_query,200,OK,search_query 1-4,text,true,688,116
1399889561899,110,search_query,200,OK,search_query 1-1,text,true,673,110
1399889561957,69,search_query,200,OK,search_query 1-3,text,true,667,69
1399889561991,51,search_query,200,OK,search_query 1-7,text,true,676,51
1399889562039,3,search_query,200,OK,search_query 1-5,text,true,677,3
1399889561463,584,search_query,200,OK,search_query 1-2,text,true,8702,581
1399889561852,192,search_query,200,OK,search_query 1-8,text,true,750,192
1399889562051,6,search_query,200,OK,search_query 1-2,text,true,686,6
1399889562009,77,search_query,200,OK,search_query 1-1,text,true,670,77
1399889562037,86,search_query,200,OK,search_query 1-3,text,true,9089,85
1399889562090,69,search_query,200,OK,search_query 1-1,text,true,682,69
1399889562044,119,search_query,200,OK,search_query 1-6,text,true,697,119
1399889562000,182,search_query,200,OK,search_query 1-4,text,true,687,182
1399889562123,73,search_query,200,OK,search_query 1-3,text,true,668,73
1399889562051,179,search_query,200,OK,search_query 1-8,text,true,680,178
1399889562120,115,search_query,200,OK,search_query 1-5,text,true,669,115
1399889562183,63,search_query,200,OK,search_query 1-4,text,true,668,63
1399889562132,139,search_query,200,OK,search_query 1-2,text,true,9491,138
1399889562236,36,search_query,200,OK,search_query 1-5,text,true,667,36
1399889562204,74,search_query,200,OK,search_query 1-3,text,true,673,74
1399889562071,207,search_query,200,OK,search_query 1-7,text,true,8806,206
1399889562282,6,search_query,200,OK,search_query 1-7,text,true,676,6
1399889562170,131,search_query,200,OK,search_query 1-1,text,true,684,131
1399889562302,3,search_query,200,OK,search_query 1-1,text,true,670,3
1399889562272,86,search_query,200,OK,search_query 1-2,text,true,672,86
1399889562283,77,search_query,200,OK,search_query 1-3,text,true,677,77
1399889562362,3,search_query,200,OK,search_query 1-7,text,true,681,3
1399889562317,45,search_query,200,OK,search_query 1-5,text,true,675,45
1399889562163,233,search_query,200,OK,search_query 1-6,text,true,713,233
1399889562396,6,search_query,200,OK,search_query 1-5,text,true,10039,4
1399889562230,195,search_query,200,OK,search_query 1-8,text,true,686,195
1399889562264,172,search_query,200,OK,search_query 1-4,text,true,683,172
1399889562443,6,search_query,200,OK,search_query 1-7,text,true,677,6
1399889562477,4,search_query,200,OK,search_query 1-5,text,true,688,4
1399889562363,130,search_query,200,OK,search_query 1-3,text,true,711,130
1399889562383,112,search_query,200,OK,search_query 1-1,text,true,700,112
1399889562493,4,search_query,200,OK,search_query 1-3,text,true,680,4
1399889562425,96,search_query,200,OK,search_query 1-8,text,true,682,96
1399889562437,88,search_query,200,OK,search_query 1-4,text,true,8932,87
1399889562523,4,search_query,200,OK,search_query 1-7,text,true,668,4
1399889562397,142,search_query,200,OK,search_query 1-6,text,true,687,142
1399889562495,77,search_query,200,OK,search_query 1-1,text,true,672,77
1399889562557,36,search_query,200,OK,search_query 1-5,text,true,664,36
1399889562358,239,search_query,200,OK,search_query 1-2,text,true,763,239
1399889562604,7,search_query,200,OK,search_query 1-7,text,true,677,7
1399889562540,93,search_query,200,OK,search_query 1-6,text,true,675,93
1399889562574,60,search_query,200,OK,search_query 1-3,text,true,666,60
1399889562525,109,search_query,200,OK,search_query 1-4,text,true,682,109
1399889562635,3,search_query,200,OK,search_query 1-4,text,true,685,3
1399889562647,4,search_query,200,OK,search_query 1-5,text,true,678,4
1399889562586,78,search_query,200,OK,search_query 1-1,text,true,690,78
1399889562633,46,search_query,200,OK,search_query 1-6,text,true,666,46
1399889562521,165,search_query,200,OK,search_query 1-8,text,true,705,165
1399889562601,107,search_query,200,OK,search_query 1-2,text,true,686,107
1399889562737,4,search_query,200,OK,search_query 1-5,text,true,682,4
1399889562570,200,search_query,200,OK,search_query 1-9,text,true,697,200
1399889562675,153,search_query,200,OK,search_query 1-1,text,true,696,153
1399889562693,141,search_query,200,OK,search_query 1-7,text,true,686,141
1399889562829,5,search_query,200,OK,search_query 1-1,text,true,672,5
1399889562723,117,search_query,200,OK,search_query 1-6,text,true,679,117
1399889562709,147,search_query,200,OK,search_query 1-2,text,true,712,147
1399889562664,192,search_query,200,OK,search_query 1-3,text,true,681,192
1399889562686,174,search_query,200,OK,search_query 1-8,text,true,692,174
1399889562866,5,search_query,200,OK,search_query 1-8,text,true,9285,4
1399889562771,103,search_query,200,OK,search_query 1-9,text,true,678,103
1399889562827,62,search_query,200,OK,search_query 1-5,text,true,666,62
1399889562834,55,search_query,200,OK,search_query 1-7,text,true,670,55
1399889562726,171,search_query,200,OK,search_query 1-4,text,true,698,171
1399889562841,59,search_query,200,OK,search_query 1-6,text,true,675,59
1399889562899,5,search_query,200,OK,search_query 1-4,text,true,681,5
1399889562859,63,search_query,200,OK,search_query 1-3,text,true,684,63
1399889562857,109,search_query,200,OK,search_query 1-2,text,true,672,109
1399889562920,49,search_query,200,OK,search_query 1-1,text,true,669,49
1399889562875,101,search_query,200,OK,search_query 1-9,text,true,694,101
1399889562990,4,search_query,200,OK,search_query 1-4,text,true,670,4
1399889562917,79,search_query,200,OK,search_query 1-5,text,true,679,79
1399889562977,44,search_query,200,OK,search_query 1-9,text,true,671,44
1399889562925,112,search_query,200,OK,search_query 1-7,text,true,9400,111
1399889562966,92,search_query,200,OK,search_query 1-2,text,true,8501,92
1399889563059,6,search_query,200,OK,search_query 1-2,text,true,666,6
1399889562957,153,search_query,200,OK,search_query 1-8,text,true,718,153
1399889563010,106,search_query,200,OK,search_query 1-1,text,true,684,106
1399889563110,6,search_query,200,OK,search_query 1-8,text,true,687,6
1399889562950,167,search_query,200,OK,search_query 1-3,text,true,9596,167
1399889563116,5,search_query,200,OK,search_query 1-1,text,true,672,5
1399889563037,86,search_query,200,OK,search_query 1-7,text,true,680,86
1399889563068,56,search_query,200,OK,search_query 1-9,text,true,669,56
1399889562932,211,search_query,200,OK,search_query 1-6,text,true,697,211
1399889563080,91,search_query,200,OK,search_query 1-4,text,true,689,91
1399889563144,38,search_query,200,OK,search_query 1-6,text,true,670,38
1399889563007,184,search_query,200,OK,search_query 1-5,text,true,695,184
1399889563207,4,search_query,200,OK,search_query 1-1,text,true,678,4
1399889563158,74,search_query,200,OK,search_query 1-9,text,true,682,74
1399889563201,44,search_query,200,OK,search_query 1-8,text,true,671,44
1399889563128,136,search_query,200,OK,search_query 1-7,text,true,683,136
1399889563118,151,search_query,200,OK,search_query 1-3,text,true,686,151
1399889563150,125,search_query,200,OK,search_query 1-2,text,true,678,125
1399889563191,88,search_query,200,OK,search_query 1-5,text,true,674,88
1399889563296,4,search_query,200,OK,search_query 1-1,text,true,8510,4
1399889563172,133,search_query,200,OK,search_query 1-4,text,true,701,133
1399889563235,118,search_query,200,OK,search_query 1-6,text,true,684,118
1399889563305,61,search_query,200,OK,search_query 1-4,text,true,671,61
1399889563281,102,search_query,200,OK,search_query 1-5,text,true,673,102
1399889563248,139,search_query,200,OK,search_query 1-9,text,true,688,139
1399889563386,4,search_query,200,OK,search_query 1-1,text,true,677,4
1399889563291,96,search_query,200,OK,search_query 1-8,text,true,671,96
1399889563269,136,search_query,200,OK,search_query 1-3,text,true,678,136
1399889563405,9,search_query,200,OK,search_query 1-3,text,true,669,9
1399889563275,140,search_query,200,OK,search_query 1-2,text,true,689,140
1399889563264,176,search_query,200,OK,search_query 1-7,text,true,699,176
1399889563353,124,search_query,200,OK,search_query 1-6,text,true,687,124
1399889563496,5,search_query,200,OK,search_query 1-3,text,true,701,5
1399889563415,91,search_query,200,OK,search_query 1-2,text,true,678,91
1399889563395,120,search_query,200,OK,search_query 1-4,text,true,682,120
1399889563440,79,search_query,200,OK,search_query 1-7,text,true,668,79
1399889563387,140,search_query,200,OK,search_query 1-9,text,true,678,140
1399889563394,137,search_query,200,OK,search_query 1-8,text,true,688,137
1399889563383,150,search_query,200,OK,search_query 1-5,text,true,680,150
1399889563531,3,search_query,200,OK,search_query 1-8,text,true,672,3
1399889563472,97,search_query,200,OK,search_query 1-10,text,true,681,97
1399889563478,94,search_query,200,OK,search_query 1-6,text,true,674,94
1399889563571,31,search_query,200,OK,search_query 1-10,text,true,673,31
1399889563578,27,search_query,200,OK,search_query 1-6,text,true,676,27
1399889563534,74,search_query,200,OK,search_query 1-5,text,true,9326,73
1399889563527,85,search_query,200,OK,search_query 1-9,text,true,670,85
1399889563476,147,search_query,200,OK,search_query 1-1,text,true,687,147
1399889563515,118,search_query,200,OK,search_query 1-4,text,true,679,118
1399889563632,3,search_query,200,OK,search_query 1-8,text,true,699,3
1399889563634,4,search_query,200,OK,search_query 1-5,text,true,678,4
1399889563542,110,search_query,200,OK,search_query 1-7,text,true,9838,110
1399889563654,4,search_query,200,OK,search_query 1-7,text,true,693,4
1399889563624,52,search_query,200,OK,search_query 1-1,text,true,673,52
1399889563516,173,search_query,200,OK,search_query 1-2,text,true,670,173
1399889563679,76,search_query,200,OK,search_query 1-6,text,true,671,76
1399889563628,131,search_query,200,OK,search_query 1-9,text,true,682,131
1399889563596,168,search_query,200,OK,search_query 1-3,text,true,714,168
1399889563766,4,search_query,200,OK,search_query 1-3,text,true,719,4
